Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
18,0.4349027125807132,0.05039678827301037,0.02481520144024151,-0.15560952785106777,-0.08885949203422645,7.622158593211963e-07,0.6815238095238095,0.5830205278592375,0.7446093189964157,0.6138519146531016,0.7112974910394265,0.7660290556900726
19,0.43655105995138754,0.049212099416759664,0.024252828420686975,-0.1538783763002972,-0.08486062591035527,1.0128662786564043e-06,0.6984701311316173,0.625908370465624,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7912681912681913
20,0.4346844339889005,0.04962341288843235,0.024446300481947725,0.15447636598402667,0.08616082434760639,9.184455621926186e-07,0.69,0.5830205278592375,0.7584413595998776,0.6138519146531016,0.7061201501877347,0.7691903906176109
21,0.43514554890490775,0.05021317660383305,0.02471269750297522,0.1552955977371818,0.08869318758295014,8.027297964948691e-07,0.7042605176527438,0.6702710333145115,0.7557132616487455,0.6138519146531016,0.7142348955392435,0.7957252132980288
22,0.41062108678029013,0.04783011954557227,0.023560228753150857,0.15171656121460106,0.08268354945728362,1.4382930386275e-06,0.6914761904761905,0.5830205278592375,0.7757931420965991,0.6138519146531016,0.7154976013065224,0.7941653982749872
23,0.4346844339889005,0.04949285247544846,0.02437890567138116,0.15426830313770343,0.08603231636252924,9.50295303762896e-07,0.6957388079787076,0.5830205278592375,0.7605423445974133,0.6138519146531016,0.7129128559102675,0.7883107396893242
24,0.4349955166705983,0.04982346488265458,0.024537704503783467,0.15475795127519704,0.08716621034850405,8.769715741529925e-07,0.69,0.5830205278592375,0.758198757763975,0.6138519146531016,0.7032439299830604,0.7972251815980629
25,0.4348332476087154,0.05076770640223497,0.024975666408757344,-0.15609960842715231,-0.09088538262250145,7.028737998042701e-07,0.6815238095238095,0.26467189895787313,0.7648562221988722,0.6138519146531016,0.7142348955392435,0.7817983824960569
26,0.4346844339889005,0.04991399725519445,0.024585892443136997,0.15490619142478307,0.08752905642401601,8.558672865033132e-07,0.6957388079787076,0.48189907636855145,0.758198757763975,0.6138519146531016,0.7061201501877347,0.7912681912681913
27,0.4347604541449028,0.04990048708613841,0.02457034630941195,0.15485838305081429,0.0875063785442965,8.626196214416238e-07,0.69,0.6479119930974978,0.7735442227675239,0.6138519146531016,0.7061201501877347,0.7823989218328841
28,0.43514554890490775,0.05014631112864971,0.024686294291254348,-0.15521455599520334,-0.08812624058996273,8.135202393187961e-07,0.7042605176527438,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7747739531234678
29,0.4346844339889005,0.05037298469193988,0.024747881147366618,0.15540336461632231,0.09189832791663896,7.885940268408481e-07,0.724801297648013,0.5830205278592375,0.758198757763975,0.6138519146531016,0.7061201501877347,0.7986370450703326
30,0.4348332476087154,0.0500852818169327,0.024649613273378838,0.155101993148134,0.08838325656011703,8.287392888708133e-07,0.69,0.163368492224476,0.7539193023011453,0.6138519146531016,0.7237463330457291,0.8076238902340598
31,0.43465542829724085,0.05081170213304002,0.024992382742082774,0.15615055498371216,0.09050741796050986,6.969663809818352e-07,0.7042605176527438,0.1653515625,0.7514509762082576,0.6138519146531016,0.699234702812511,0.7823989218328841
32,0.41062108678029013,0.04901297774631122,0.02411979201019055,-0.1534657348581186,-0.0871057360025854,1.0833886187981743e-06,0.6996581818181817,0.5830205278592375,0.7496579057154775,0.6138519146531016,0.699234702812511,0.8031228340392761
33,0.4348332476087154,0.04966493961594222,0.024460624750464857,-0.15452054325887443,-0.08623641728000471,9.118163548783789e-07,0.7,0.5830205278592375,0.7472077922077922,0.6138519146531016,0.7129128559102675,0.8216013591446117
